id,annee,arrondissement,chapitre_code,chapitre_libelle,nom_projet,montant,type_ap,confidence,source_page,source_pdf,date_extraction
2022_20_62_000,2022,20,,,"Bibliothèque 66, rue des Couronnes - Restructuration partielle",13957.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_001,2022,20,,,"Bibliothèque Duras - 109, rue de Bagnolet - Travaux d'électricité",13076.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_002,2022,20,,,"""chauffage, ventilation et climatisation""",31117.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_003,2022,20,,,EE 103 rue des Amandiers - Cour Oasis,106830.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_004,2022,20,,,EM Amandiers - Sécurisation de l'enceinte et traitement des infiltrations,111489.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_005,2022,20,,,"remplacement de la trappe d'accès au sous-sol,",95516.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_006,2022,20,,,EP Davout - Travaux d'étanchéité sur les terrasses,97225.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_007,2022,20,,,réaménagement et création de sanitaires,117069.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_008,2022,20,,,EP Tourelles - Création d'une cour,172624.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_009,2022,20,,,"façade, dépose de plafond, restauration des escaliers",339609.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_010,2022,20,,,"EM Surmelin - Réaménagement de la cour , réparation des stores",149982.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_011,2022,20,,,"menuiseries, isolation des combles, réfection des planchers, ravalement de la mairie",759387.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_012,2022,20,,,Jardin Gabrielle Buffet - Rénovation de l'aire de jeux,69802.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_013,2022,20,,,Square Antoine-Blondin - Rénovation des aires de jeux et travaux de végétalisation,247410.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_014,2022,20,,,Square Docteur Variot - Aménagement d'un city-stade,57011.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_015,2022,20,,,Square de la Place de la Réunion - Rénovation des espaces et du réseau d'eau,48913.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_016,2022,20,,,Square Sarah Bernhardt - Travaux de rénovation,72358.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_017,2022,20,,,CC des Rigoles - Modernisation de la cuisine,141292.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_018,2022,20,,,CC Pelleport - Rénovation des locaux et travaux d'étanchéité,26038.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_019,2022,20,,,"CC Piat - Sécurisation de la cour, traitement acoustique de l'atrium",75081.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_020,2022,20,,,de la buanderie,37342.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_021,2022,20,,,Centre sportif Maryse Hilsz - Rénovation des vestaires 7 à 15,174830.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_022,2022,20,,,Gymnase Bretonneau - Travaux de désamiantage et rénovation de l'accueil,126003.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_023,2022,20,,,Gymnase Le Vau - Etudes suite aux affaissements,89217.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_024,2022,20,,,Embellir votre quartier - Saint Fargeau,168756.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_025,2022,20,,,Rue du Groupe Manouchian du 2 à 30 bis,39146.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_026,2022,20,,,Rue du Capitaine Ferber - Réfection de la chaussée,153846.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_027,2022,20,,,Rue Sorbier - Réfection de la chaussée,133407.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_028,2022,20,,,"Rue Charles-Cros , Réfection de la chaussée",80996.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_029,2022,20,,,Rue de Ménilmontant,63260.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_030,2022,20,,,Rue du Groupe Manouchian,55700.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_031,2022,20,,,EE 29 Rue du Télégraphe - Travaux de restructuration et de restauration,1058216.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_032,2022,20,,,EE Julien Lacroix - Reconstruction TEP,634281.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_033,2022,20,,,EE 73/75 Bd Davout - Construction de 10 classes,4797282.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_034,2022,20,,,Parc Python-Duvernois,263506.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_035,2022,20,,,Ménilmontant),204146.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_036,2022,20,,,"CC 73, boulevard Davout - Construction",2164417.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_037,2022,20,,,CC - 10/12 rue du Capitaine Marchal - Construction,876837.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_038,2022,20,,,TEP Amandiers - Travaux de restructuration,175978.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_039,2022,20,,,"CS Louis Lumière - Rénovation su 3ème terrain, rénovation du site, remplacement du gazon",388776.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_20_62_040,2022,20,,,"Grand projet de renouvellement urbain - Square de la Salamandre, Saint Blaise",127972.0,autre,0.7,62,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
