projet_id,projet_year,projet_nom,projet_montant,projet_arr,numero_marche,fournisseur_nom,fournisseur_siret,marche_objet,marche_annee,marche_montant,score,label,reason
2024_13_36_028,2024,Renforcer la sécurité des espaces du jardin Charles Trenet,161783.11,13,20232023S10813,BUREAU VERITAS EXPLOITATION,79018467501787,SA4_ACBC_VERIF INSTAL SECURITE INCENDIE EQUIP. PUBLICS_LOT2,2024,2500000.0,0.85,confirmed,overlap=['securite']
2024_13_36_028,2024,Renforcer la sécurité des espaces du jardin Charles Trenet,161783.11,13,20232023S10812,APAVE EXPLOITATION FRANCE,90386961800012,SA4_ACBC_VERIF INSTAL SECURITE INCENDIE VDP ET EPM IDF_LOT1,2024,1000000.0,0.85,confirmed,overlap=['securite']
2024_13_36_028,2024,Renforcer la sécurité des espaces du jardin Charles Trenet,161783.11,13,20242024S08302,CPS BUREAU D'ETUDES,40748253800045,"MOE HORS LOI MOPEM, EE, LEI 2,4,6 RUE CHARLES HERMITE",2024,48750.0,0.85,confirmed,overlap=['charles']
2024_13_36_028,2024,Renforcer la sécurité des espaces du jardin Charles Trenet,161783.11,13,20232023S11911,FORM. PREVENT. SECUR. GENREALE 2000,42504334600021,SA1 ACBC FORMAT° SECURITE INCENDIE AGT COLLECTIV. PARIS LOT1,2024,500000.0,0.65,probable,overlap=['securite']
2024_07_18_012,2024,Tapis divers 7e,161223.43,7,,,,,,,,no_match,aucun candidat score >= 0.60
2024_20_57_003,2024,Stade Maryse Hilsz - Aménagement des tribunes,161056.64,20,20232023T01792,CONST MENUIS METALL SERRUR COURNEU,57213152200011,MODERNISATION DES MURS ET DES FACADES DU GS MARYSE HILSZ,2023,379563.91,1.0,confirmed,"overlap=['hilsz', 'maryse']"
2024_20_57_003,2024,Stade Maryse Hilsz - Aménagement des tribunes,161056.64,20,20232023T06326,BATISPORT,35181959400034,TRIBUNES EXTÉRIEURES STADE DAUVIN,2023,120202.0,1.0,confirmed,"overlap=['stade', 'tribunes']"
2024_20_57_003,2024,Stade Maryse Hilsz - Aménagement des tribunes,161056.64,20,20232023T01624,ENTREPRISE CONSTRUCTION BATIMENT,37905501500034,MISE EN ACCESSIBILITÉ PMR DE TRIBUNES DU STADE CHARLÉTY,2023,108511.8,1.0,confirmed,"overlap=['stade', 'tribunes']"
2024_20_57_003,2024,Stade Maryse Hilsz - Aménagement des tribunes,161056.64,20,20222022T09884,FRANCERGO,80286057700054,SA4 MODERNISATION TRIBUNES STADE MAX ROUSIE – LOT 2,2022,507000.0,1.0,confirmed,"overlap=['stade', 'tribunes']"
2024_20_57_003,2024,Stade Maryse Hilsz - Aménagement des tribunes,161056.64,20,decp-2024S10382,,52087987500018,"Mission de maîtrise d'œuvre dans le cadre de la réhabilitation des tribunes du Vélodrome Jacques Anquetil, Paris 12ème",2024,268300.0,0.85,confirmed,overlap=['tribunes']
2024_12_33_015,2024,Ecole Maternelle 167 Rue Bercy - Préfiguration de la mise en polyvalence,160871.62,12,decp-2025T05620,,80744936800016,"Travaux de modernisation d’une cuisine pour le groupe scolaire Bercy – 165/167 rue de Bercy, 75012 Paris, en 4 lots juridiques - Chauffage, plomberie, ventilation",2025,171803.1,0.7,probable,overlap=['bercy']
2024_12_33_015,2024,Ecole Maternelle 167 Rue Bercy - Préfiguration de la mise en polyvalence,160871.62,12,decp-2025T05622,,33479637200012,"Travaux de modernisation d’une cuisine pour le groupe scolaire Bercy – 165/167 rue de Bercy, 75012 Paris, en 4 lots juridiques - Equipements de cuisine",2025,167795.6,0.7,probable,overlap=['bercy']
2024_12_33_015,2024,Ecole Maternelle 167 Rue Bercy - Préfiguration de la mise en polyvalence,160871.62,12,decp-2025T04959,,81014577100012,"Travaux de modernisation d’une cuisine pour le groupe scolaire Bercy – 165/167 rue de Bercy, 75012 Paris, en 4 lots juridiques - Tous corps d'état",2025,161593.43,0.7,probable,overlap=['bercy']
2024_12_33_015,2024,Ecole Maternelle 167 Rue Bercy - Préfiguration de la mise en polyvalence,160871.62,12,decp-2025T05621,,39436621500041,"Travaux de modernisation d’une cuisine pour le groupe scolaire Bercy – 165/167 rue de Bercy, 75012 Paris, en 4 lots juridiques - Electricité CFO/CFA",2025,116200.44,0.7,probable,overlap=['bercy']
2024_12_33_015,2024,Ecole Maternelle 167 Rue Bercy - Préfiguration de la mise en polyvalence,160871.62,12,20232023T09960,MTBCONCEPT SASU,80055121000027,CREATION D'UN ASCENSEUR GS 165/167 RUE DE BERCY 75012 PARIS,2023,54331.9,0.7,probable,overlap=['bercy']
2023_17_48_025,2023,Travaux de restructuration,160674.36,17,20232023T03656,EDILE CONSTRUCTION,37770055400019,RESTRUCTURATION SANITAIRES COLLEGE ROUAULT 19EME,2023,647313.01,0.85,confirmed,overlap=['restructuration']
2023_17_48_025,2023,Travaux de restructuration,160674.36,17,20232023T07249,ATA,43440196400029,TVX RESTRUCTURATION LOCAUX ECOLE SECURITE POUR LA DPMP,2023,427948.0,0.85,confirmed,overlap=['restructuration']
2023_17_48_025,2023,Travaux de restructuration,160674.36,17,20232023T01867,STAAT,80921284800034,RESTRUCTURATION ET REMISE EN ÉTAT DE L’ENSEMBLE DES LOCAUX,2023,403964.15,0.85,confirmed,overlap=['restructuration']
2023_17_48_025,2023,Travaux de restructuration,160674.36,17,20222022S10039,HODBOURG WAGNER ARCHITECTURE,40274837000069,MOE RESTRUCTURATION CRECHE AUGUSTE CAIN 14EME,2023,329210.0,0.85,confirmed,overlap=['restructuration']
2023_17_48_025,2023,Travaux de restructuration,160674.36,17,20232023S03812,MODAL ARCHITECTURE,81824817100022,MOE POUR RESTRUCTURATION CRECHE BOSSUET 7501,2023,328000.0,0.85,confirmed,overlap=['restructuration']
2023_13_36_003,2023,Ecole maternelle - 12 rue de l'Espérance - Création de locaux et modernisation de la réserve,160656.88,13,,,,,,,,no_match,aucun candidat score >= 0.60
2024_06_15_006,2024,Centre Sportif Saint-Germain - Mise en conformité du TGBT,160290.81,6,20232023T04644,SOCIETE AURION ET COMPAGNIE,38302656400039,PRESBYTÈRE SAINT GERMAIN DE CHARONNE 4 PL SAINT BLAISE,2023,146728.7,0.85,confirmed,overlap=['germain']
2024_06_15_006,2024,Centre Sportif Saint-Germain - Mise en conformité du TGBT,160290.81,6,20232023S07417,PARIS SAINT GERMAIN FOOTBALL,38235772100051,BILLETTERIE AU PARIS SAINT-GERMAIN 2023 2024,2023,70031.39,0.85,confirmed,overlap=['germain']
2024_06_15_006,2024,Centre Sportif Saint-Germain - Mise en conformité du TGBT,160290.81,6,20222022T00374,REA CONCEPT,44331692200014,TVX RESTRUCTURATION PARTIELLE (MPAA SAINT-GERMAIN) 75006,2022,589906.35,0.85,confirmed,overlap=['germain']
2024_06_15_006,2024,Centre Sportif Saint-Germain - Mise en conformité du TGBT,160290.81,6,decp-2024S10419,,53913729900043,"Mission de maîtrise d'œuvre dans le cadre de la réhabilitation de la tribune et de la pagode du centre sportif Ladoumègue, Paris 19ème",2024,699818.0,0.85,confirmed,overlap=['sportif']
2023_14_39_004,2023,"Ecole élémentaire 48, rue Hippolyte Maindron",160095.86,14,20242024S00567,BUREAU D'ETUDES ET DE RECHERCHES,57202862900275,MS. CT POVIDENCE - CT HIPPOLYTE MAINDRON,2024,274979.25,1.0,confirmed,"overlap=['hippolyte', 'maindron']"
2023_14_39_004,2023,"Ecole élémentaire 48, rue Hippolyte Maindron",160095.86,14,20232023T02823,ROCH'STONE,43980370100044,MODERNISATION BIBERONNERIE CC HIPPOLYTE 75014 PARIS,2023,199459.5,0.85,confirmed,overlap=['hippolyte']
2024_11_30_000,2024,Ecole Élémentaire 8 Cité Voltaire - Modernisation des portes et des fenêtres,160072.58,11,20222022T03985,ETS SYLVAIN JOYEUX GENNEVILLIERS,32933888302274,AMENAGEMENT D'UNE COURS OASIS EM 6/8 CITÉ VOLTAIRE 75011 PAR,2022,207739.63,1.0,confirmed,"overlap=['cite', 'voltaire']"
2022_15_45_004,2022,Mairie du 15ème arrondissement - Travaux de cheminement Aire de jeux,159871.0,15,20191230000884,ART PROJECT,41321152500030,CSP EP MARCHÉ RÉALISAT°FABRICAT°POSE AIRE JEUX PLACE NATION,2019,151500.0,0.9,confirmed,"overlap=['aire', 'jeux']"
2022_15_45_004,2022,Mairie du 15ème arrondissement - Travaux de cheminement Aire de jeux,159871.0,15,20222022F09996,MARCHE MULTIATTRIBUTAIRE,#,SA3 FOURN/POSE JEUX EXTERIEUR POUR ETABLISSTS LOT1 MULTIATTR,2022,14000000.0,0.7,probable,overlap=['jeux']
2022_15_45_004,2022,Mairie du 15ème arrondissement - Travaux de cheminement Aire de jeux,159871.0,15,20222022F09999,KOMPAN,32164332200035,SA3 FOURNITURE/POSE JEUX (EVERTS) : PLASTIQUE - LOT3,2022,9000000.0,0.7,probable,overlap=['jeux']
2022_15_45_004,2022,Mairie du 15ème arrondissement - Travaux de cheminement Aire de jeux,159871.0,15,20222022F09998,KOMPAN,32164332200035,SA3 FOURN/POSE JEUX (EVERTS) : BOIS ET CORDAGES - LOT2,2022,8000000.0,0.7,probable,overlap=['jeux']
2022_15_45_004,2022,Mairie du 15ème arrondissement - Travaux de cheminement Aire de jeux,159871.0,15,20222022S05383,MARCHE MULTIATTRIBUTAIRE,#,SA3 ENTRETIEN/REPARATION EQUIPEMENTS JEUX ET SPORTIFS LOT1,2022,6000000.0,0.7,probable,overlap=['jeux']
2024_06_15_014,2024,Abords de la Gare Montparnasse,159832.2,6,20232023S10527,AREP,44457238200034,SA3_ACBCMS_MOE REAMENAGEMENT ABORDS GARE MONTPARNASSE,2023,8000000.0,1.0,confirmed,"overlap=['abords', 'gare', 'montparnasse']"
2024_06_15_014,2024,Abords de la Gare Montparnasse,159832.2,6,20242024T08990,EUROVIA ILE DE FRANCE,42094822600089,SA3_MS_TRVX D’AGMT ABORDS GARE DU NORD 10EME ARRDT,2024,3424756.6,1.0,confirmed,"overlap=['abords', 'gare']"
2024_06_15_014,2024,Abords de la Gare Montparnasse,159832.2,6,20222022S09401,WSP FRANCE,34942875500095,SA3-MS-COORDIN.GLE CHANTIERS GARE MONTPARNASSE 6 14 ET 15EME,2022,587570.0,1.0,confirmed,"overlap=['gare', 'montparnasse']"
2024_06_15_014,2024,Abords de la Gare Montparnasse,159832.2,6,20242024T04159,EUROVIA ILE DE FRANCE,42094822600089,"SA3.MS.TRVX VRIE ABORDS:R.ARCHEREAU,RIQUET,CURIAL&MATHIS.V.P",2024,3499515.9,0.85,confirmed,overlap=['abords']
2024_06_15_014,2024,Abords de la Gare Montparnasse,159832.2,6,decp-2025S00546,,00001,"Marché de maîtrise d’œuvre relatif au réaménagement des abords de la Cathédrale et de l’accueil des visiteurs du parvis de Notre Dame (Paris Centre), sur le périmètre défini par le Vestibule et ses abords (y compris quai bas Maurice Carême), les VRD associés au Vestibule, le parc des berges au-dessus de l’emprise du vestibule, le parvis de Notre-Dame, la contre-allée devant l’Hôtel Dieu, la fin de la rue du Cloitre Notre-Dame et la Pointe de l’Ile de France , ainsi que le Parc des Berges au sud de la Cathédrale et le square Jean XXIII uniquement pour la phase PRO, concernant la Mission de Base 2 (MB2-C) partielle, et les missions complémentaires MC1, MC2, MC3, MC4, MC5, MC6, MC7, MC8, MC9, MC11, MC12, MC14, MC15, et MC18.",2025,4977494.25,0.85,confirmed,overlap=['abords']
2023_14_39_014,2023,Rue Pernity - Travaux de voiries,159777.83,14,20212021T03182,SOC NOUV TRAVAUX PUBLICS ET PARTICU,57207510900015,SA4_TVX RESTRUCTURATION_ LOT3_ VOIRIES ET RÉSEAUX DIVERS,2021,862452.16,0.85,confirmed,overlap=['voiries']
2023_14_39_014,2023,Rue Pernity - Travaux de voiries,159777.83,14,20202020F06227,COLAS FRANCE,32933888301672,"SA3-FOURNITURE ENROBE À FROID ENTRT VOIRIES, ESPACES PUBLICS",2020,5617799.99,0.85,confirmed,overlap=['voiries']
2023_14_39_014,2023,Rue Pernity - Travaux de voiries,159777.83,14,20212021S02065,ETUDES DE STRUCTURES ET D EQUIPEMEN,33764944600032,SA3 MS/AC REAMENAGT JARDIN & VOIRIES ILOT ORGUES DE FLANDRES,2021,272800.0,0.65,probable,overlap=['voiries']
2022_18_55_025,2022,rabotage des trottoirs,159533.0,18,,,,,,,,no_match,aucun candidat score >= 0.60
2022_09_24_007,2022,Rue La Bruyère (différents niveaux) - Travaux de rénovation de chaussée,159368.0,9,20222022F00316,OTT HYDROMET SARL,39831850100051,SA3 SYSTEME DE TELE-RELEVE DES NIVEAUX PIEZOMETRIQUES VDP,2022,3320550.0,0.85,confirmed,overlap=['niveaux']
2022_09_24_007,2022,Rue La Bruyère (différents niveaux) - Travaux de rénovation de chaussée,159368.0,9,20222022T01481,ENVIRONNEMENT SERVICES CONSTRUCTION,39772233100055,CRÉATION ASCENSEUR GAINE DESSERVANT 3 NIVEAUX RDC 2 ETA EE,2022,146906.0,0.85,confirmed,overlap=['niveaux']
2023_17_48_018,2023,Rue Alfred Roll,159066.27,17,,,,,,,,no_match,aucun candidat score >= 0.60
2022_06_15_001,2022,(sanitaires),158941.0,6,,,,,,,,no_match,aucun candidat score >= 0.60
2024_11_30_015,2024,Ecole Maternelle 4-12 Cite Souzy - Augmentation de la production,158875.7,11,20222022S08201,APB ARCHITECTURE,84874182300019,MOE MODERNISAT° DES FACADESDE EM 4/12 CITE SOUZY 75011 PARIS,2022,70760.0,0.9,confirmed,"overlap=['cite', 'souzy']"
2024_11_30_015,2024,Ecole Maternelle 4-12 Cite Souzy - Augmentation de la production,158875.7,11,20232023S07923,APB ARCHITECTURE,84874182300019,"MOE MODERNISAT° DES FAÇADES DE L’EM 4/12 CITÉ SOUZY,75011",2023,99234.71,0.9,confirmed,"overlap=['cite', 'souzy']"
2023_11_30_023,2023,Rue Alexandre Dumas - Chaussée,158139.01,11,20232023T01065,ART DU BOIS SABIR,51000928500014,MODERNISATION DES MENUISERIES EXTÉRIEURES DE EE A. DUMAS 11È,2023,663635.0,0.7,probable,overlap=['dumas']
2024_20_57_010,2024,Rue de Belgrade - Complément piste cyclable,157650.01,20,20232023T01178,AGILIS,44322232800025,SA4 REFECTION PISTE ATHLE/AIRES STADE PERSHING 12E LOT1,2023,804386.9,0.7,probable,overlap=['piste']
2024_20_57_010,2024,Rue de Belgrade - Complément piste cyclable,157650.01,20,20232023T01179,AGILIS,44322232800025,SA4 REFECTION PISTE ATHLE/AIRES STADE PERSHING 12E LOT2,2023,728849.19,0.7,probable,overlap=['piste']
2024_20_57_010,2024,Rue de Belgrade - Complément piste cyclable,157650.01,20,20222022T06225,ART-DAN ILE-DE-FRANCE,48940507600071,SA4 REFECTION PISTE ATHLETISME CS BERTRAND DAUVIN JOP 2024,2022,410295.45,0.7,probable,overlap=['piste']
2023_00_9_021,2023,Pont au Change,157648.13,0,20232023T01836,BAT TRAVAUX NEUFS RENOV CONSTRUCT.,39872259500046,RESTRUCTURATION ZONES DE CHANGE DE SECTIONS ET BUANDERIE,2023,318578.0,0.85,confirmed,overlap=['change']
2023_00_9_021,2023,Pont au Change,157648.13,0,20232023T00642,FREYSSINET FRANCE,33405736100183,SA3-REMPLACEMENT APPAREILS D'APPUI PONT SAINT-LOUIS PARIS 4E,2023,397042.54,0.75,probable,overlap=['pont']
2023_00_9_021,2023,Pont au Change,157648.13,0,20242024T03119,FREYSSINET FRANCE,33405736100183,SA3_TVX DE CONFORTEMENT DE L'ARCHE N°2 DU PONT DE SULLY,2024,8647847.0,0.75,probable,overlap=['pont']
2023_00_9_021,2023,Pont au Change,157648.13,0,20232023T05838,ENTREPRISE PHILIPPE LASSARAT,35550229500403,SA3 TVX REMISE EN PEINTURE ANTICORROSION DU PONT DE L'OURCQ,2023,881534.0,0.7,probable,overlap=['pont']
2023_00_9_021,2023,Pont au Change,157648.13,0,20232023F04291,NOVA NAUTIC,51121937000018,INSTALLATION RIDEAU A BULLES PONT DE CRIMEE 19EME,2023,67531.0,0.7,probable,overlap=['pont']
2024_08_21_004,2024,Square Louis XVI - Rénovation du massif Rue d'Anjou,157364.97,8,20232023T00642,FREYSSINET FRANCE,33405736100183,SA3-REMPLACEMENT APPAREILS D'APPUI PONT SAINT-LOUIS PARIS 4E,2023,397042.54,0.75,probable,overlap=['louis']
2024_08_21_004,2024,Square Louis XVI - Rénovation du massif Rue d'Anjou,157364.97,8,20242024T11172,ENTREPRISE DE TRAVAUX FAYOLLE,50163916500015,SA3_MS_TX VEGETALISAT° RUE BUISSON ST LOUIS_PARIS 10ÈME,2024,690870.29,0.7,probable,overlap=['louis']
2024_08_21_004,2024,Square Louis XVI - Rénovation du massif Rue d'Anjou,157364.97,8,20242024S08710,WSP FRANCE,34942875500095,"SA3.MS_AC.COORDONAT°GÉNÉR CHANTIERS H.ST-LOUIS 10,11,19 V.P",2024,94570.0,0.7,probable,overlap=['louis']
2024_08_21_004,2024,Square Louis XVI - Rénovation du massif Rue d'Anjou,157364.97,8,20232023T04320,ART-DAN ILE-DE-FRANCE,48940507600071,SA4 CREATION TERRAINS DE FOOTBALL CS LOUIS LUMIERE LOT1,2023,958164.73,0.7,probable,overlap=['louis']
2024_08_21_004,2024,Square Louis XVI - Rénovation du massif Rue d'Anjou,157364.97,8,decp-2025T11784,,50882372100024,"Construction d'un gradin sur micropieux, quai bas Valmy "" Bassin Louis Blanc"" Paris 10ème",2025,732382.4,0.7,probable,overlap=['louis']
2023_12_33_003,2023,territoriaux spécialisés des écoles maternelles et de la bibliothèque,157285.12,12,20232023S06270,CETEC A2F,39265534600048,SA1_ACBC_FORMATION PROF CONTINUE_ASSISTANTES MATERNELLES,2023,600000.0,0.85,confirmed,overlap=['maternelles']
2023_12_33_003,2023,territoriaux spécialisés des écoles maternelles et de la bibliothèque,157285.12,12,20232023F05105,PAPETERIES PICHON,40149482800031,SA2-ACBC-MAT.DESSIN PEINTURE MATERNELLES ET PRIMAIRES LOT 2,2023,7200000.0,0.65,probable,overlap=['maternelles']
2023_12_33_003,2023,territoriaux spécialisés des écoles maternelles et de la bibliothèque,157285.12,12,20232023F05104,ALKOR SOLUTIONS BUSINESS,48812982600019,SA2-ACBC-MAT.LOISIRS CREATIFS MATERNELLES ET PRIMAIRES LOT 1,2023,4600000.0,0.65,probable,overlap=['maternelles']
2023_12_33_003,2023,territoriaux spécialisés des écoles maternelles et de la bibliothèque,157285.12,12,20232023S07214,REFERENCE SAS,49190648300012,SA1/ACBC_FORMATION ASSIST. MATERNELLES G. DE SECOURISME_LOT3,2023,1000000.0,0.65,probable,overlap=['maternelles']
2023_12_33_003,2023,territoriaux spécialisés des écoles maternelles et de la bibliothèque,157285.12,12,20232023S06269,INST FORMAT ANIMATEURS COLLECT 92,30778757200089,SA1/ACBC_FORMATION ASSIST. MATERNELLES G. DE SECOURISME_LOT2,2023,640000.0,0.65,probable,overlap=['maternelles']
2024_16_45_003,2024,Mairie Du 16e Arrondissement - Transformation d'un logement en bureaux,157266.88,16,decp-2026T00919,,57207890500021,Travaux de modernisation des anciens bureaux de l'antenne logement (DLH) à la Mairie du 18ème Arrondissement - 1 place Jules Juffrin 75018 Paris,2026,42481.1,0.65,probable,"overlap=['arrondissement', 'logement']"
2023_16_45_018,2023,Création d'une salle de tennis de table pour le 16e arrondissement,156937.14,16,20222022T06186,CISCO BATIMENT,45160661000033,SA4 CREAT SALLE TENNIS/TABLE_COUVERT TEP STADE MUETTE LOT2,2022,295173.0,1.0,confirmed,"overlap=['table', 'tennis']"
2023_16_45_018,2023,Création d'une salle de tennis de table pour le 16e arrondissement,156937.14,16,20222022T06238,TECHNOLOGIE DU BATIMENT ET SERVICES,52450648200040,SA4 CREAT SALLE TENNIS/TABLE COUV STADE MUETTE LOT3,2022,196776.18,1.0,confirmed,"overlap=['table', 'tennis']"
2023_16_45_018,2023,Création d'une salle de tennis de table pour le 16e arrondissement,156937.14,16,20232023F02252,DECATHLON FRANCE,50056940503239,"SA2.ACBC.MATERIELS DE TENNIS,TENNIS DE TABLE,BADMINTON LOT5",2023,1400000.0,1.0,confirmed,"overlap=['table', 'tennis']"
2024_17_48_011,2024,Réfection de la chaussée Rue de Rome,156661.35,17,,,,,,,,no_match,aucun candidat score >= 0.60
2024_09_24_012,2024,Embellir votre quartier: Blanche,156270.12,9,20242024S12484,LES FILMS DE FRANCOISE,75160631000033,CONCEPTION DIRECTION PROJETS ARTISTIQUES NUIT BLANCHE 2025,2024,50000.0,0.85,confirmed,overlap=['blanche']
2024_09_24_012,2024,Embellir votre quartier: Blanche,156270.12,9,20232023S09713,ARTER,47848502200048,SA2.PRODUCTION DÉLÉGUÉE DE « NUIT BLANCHE »,2023,10000000.0,0.85,confirmed,overlap=['blanche']
2024_09_24_012,2024,Embellir votre quartier: Blanche,156270.12,9,decp-2025T04227,,81861590800014,Marché de travaux relatif à la modernisation de la cour et rénovation de l'escalier d'accès au réfectoire du Groupe scolaire 9 rue Blanche 75009 Paris,2025,186662.3,0.85,confirmed,overlap=['blanche']
2024_09_24_012,2024,Embellir votre quartier: Blanche,156270.12,9,20232023T05790,STAAT,80921284800034,TRAVAUX D'ÉTANCHÉITÉ DE LA VRD COLLÈGE LA ROSE BLANCHE,2023,99999.0,0.85,confirmed,overlap=['blanche']
2024_09_24_012,2024,Embellir votre quartier: Blanche,156270.12,9,20232023S02324,OXYSIGN,31391590200032,IMPRESSION SIGNALETIQUE NUIT BLANCHE,2023,98825.0,0.85,confirmed,overlap=['blanche']
2024_05_12_019,2024,Rénovation des fontaines du 5e,156055.43,5,20212020S07772,VEOLIA EAU - CIE GEN DES EAUX,57202552611455,SA3.MAINTENANCE PTTES REPARAT°FONTAINES PARCS JARDINS LOT 2,2021,4059924.99,0.85,confirmed,overlap=['fontaines']
2024_05_12_019,2024,Rénovation des fontaines du 5e,156055.43,5,20212020S07771,COMSA SERVICE FACILITY MANAGEMENT,79063215200043,SA3.MAINTENANCE PETITES REPARATIONS FONTAINES SUR EP LOT 1,2021,2410009.99,0.85,confirmed,overlap=['fontaines']
2024_05_12_019,2024,Rénovation des fontaines du 5e,156055.43,5,20212021T00186,ESCHLIMANN-ATELIER RESTAURATION-PEI,67850179200025,SA4_ACBC/TVX_ENTRETIEN ORNEMENTS FONTAINES ORNEMENTALES V.P.,2021,600000.0,0.85,confirmed,overlap=['fontaines']
2024_05_12_019,2024,Rénovation des fontaines du 5e,156055.43,5,20232023S06332,SAFETY - KLEEN FRANCE,48011152500014,SA3/ACBC_MAINT. FONTAINES NETTOYAGE DISTRIBUTEURS CHIFFONS,2023,2000000.0,0.65,probable,overlap=['fontaines']
2024_05_12_019,2024,Rénovation des fontaines du 5e,156055.43,5,20222022T04246,ETANDEX,30689637400320,SA4 ACBC TRAVAUX ETANCHEITE DES BASSINS-PLAN D'EAU-FONTAINES,2022,4000000.0,0.65,probable,overlap=['fontaines']
2022_19_59_022,2022,Des sanitaires neufs pour les écoles du 19 ème,155865.0,19,20222022T03137,FRANCE EBM,87944126900013,TRAVAUX MODERNISATION SANITAIRES ECOLES NOGUERES ET MATHIS,2022,166561.34,0.85,confirmed,overlap=['ecoles']
2024_12_33_000,2024,Ecole Maternelle 16 Rue Charles Baudelaire - Modernisation des menuiseries extérieures,155833.82,12,decp-2025S09426,,83906856600018,"Mission de maîtrise d’œuvre (prestations intellectuelles), relative à l’isolation thermique et remplacement des menuiseries extérieures de l’école maternelle 141 avenue de Versailles, Paris 16ème",2025,53295.0,0.85,confirmed,overlap=['exterieures']
2024_12_33_000,2024,Ecole Maternelle 16 Rue Charles Baudelaire - Modernisation des menuiseries extérieures,155833.82,12,decp-2025S05487,,33762280700036,"Mission de maîtrise d’œuvre (prestations intellectuelles), relative à l’isolation thermique et aux menuiseries extérieures de l’école maternelle 18 rue Serge Prokofiev à Paris 16ème",2025,41300.0,0.85,confirmed,overlap=['exterieures']
2024_12_33_000,2024,Ecole Maternelle 16 Rue Charles Baudelaire - Modernisation des menuiseries extérieures,155833.82,12,20242024T09620,SAS MENUISERIE MOREAU,32572963000013,SA4-TRVX RAV ECOLE SOUZY-LOT2 MENUISERIES EXTERIEURES BOIS,2024,743403.78,0.85,confirmed,overlap=['exterieures']
2024_12_33_000,2024,Ecole Maternelle 16 Rue Charles Baudelaire - Modernisation des menuiseries extérieures,155833.82,12,20242024T05681,ENCOTRA,32150432600075,TRX MODERNISATION L'AUVENT ENTRÉE ET MENUISERIES EXTERIEURES,2024,194787.75,0.85,confirmed,overlap=['exterieures']
2024_12_33_000,2024,Ecole Maternelle 16 Rue Charles Baudelaire - Modernisation des menuiseries extérieures,155833.82,12,decp-2024T13789,,48342570848342,"Accords-cadres à bons de commande multi-attributaires pour la réalisation de travaux de menuiseries (intérieures et extérieures) et parquetages dans les édifices cultuels et historiques de la Ville de Paris, en 2 lots. - Accords-cadres à bons de commande multi-attributaires pour la réalisation de travaux de menuiseries (intérieures et extérieures) et parquetages dans les édifices cultuels et historiques de la Ville de Paris, dans le 1er, 2e, 6e, 7e, 8e, 9e, 15e, 16e, 17e et 18e arrondissements de la Ville de Paris ainsi que le site de Villeron.",2025,803467.44,0.85,confirmed,overlap=['exterieures']
2024_10_27_005,2024,Terrain Education Physique Verdun Valmy - Remplacement de la clôture et du portail,155750.76,10,20242024T07013,STORE CONCEPT SERVICES,38519946800047,REMPLACEMENT ET MOTORISATION PORTAIL ENTRÉE VÉHICULES DE LA,2024,45582.0,0.85,confirmed,overlap=['portail']
2024_10_27_005,2024,Terrain Education Physique Verdun Valmy - Remplacement de la clôture et du portail,155750.76,10,20242024S10723,TAGA MEDICAL PARIS,50079757600054,SA2_ACBC_ACCOMPAGNEMENT PHYSIQUE ENFANTS & JEUNES ASE_LOT 3,2024,13333333.36,0.85,confirmed,overlap=['physique']
2024_10_27_005,2024,Terrain Education Physique Verdun Valmy - Remplacement de la clôture et du portail,155750.76,10,20242024S10725,TAGA MEDICAL PARIS,50079757600054,SA2_ACBC_ACCOMPAGNEMENT PHYSIQUE ENFANTS & JEUNES ASE_LOT 4,2024,8333333.36,0.85,confirmed,overlap=['physique']
2024_10_27_005,2024,Terrain Education Physique Verdun Valmy - Remplacement de la clôture et du portail,155750.76,10,20242024T03761,MARCHE MULTIATTRIBUTAIRE,#,SA4_ACBD MULTIATT_PR LA RENOVAT°SYNTHETIQUE TERRAIN GRD JEUX,2024,2700000.0,0.85,confirmed,overlap=['terrain']
2022_08_21_006,2022,Hôtel Beaujon - Tavaux sur les extérieurs du bâtiment,155750.0,8,20222022T02942,ENTREPRISE ROUSSIERE,69202682600051,SA4 RENOVATION TOITURE HOTEL BEAUJON 8EME,2022,3982868.92,1.0,confirmed,"overlap=['beaujon', 'hotel']"
2022_08_21_006,2022,Hôtel Beaujon - Tavaux sur les extérieurs du bâtiment,155750.0,8,20226000000005,EMPREINTE,35371168200032,MGP MS NO3 AMO ESPACES EXTERIEURS PHASE OLYMPIQUE ET HERITAG,2022,518575.01,0.85,confirmed,overlap=['exterieurs']
2022_08_21_006,2022,Hôtel Beaujon - Tavaux sur les extérieurs du bâtiment,155750.0,8,20222022T05456,TRAVAUX BATIMENTS ELECTRICITE SECUR,39436621500041,REPRISE TAVAUX MODERNISATION RDC CC 16 RUE DE LA PERLE 3E,2022,49855.51,0.85,confirmed,overlap=['tavaux']
2022_09_24_008,2022,Rue Condorcet - Travaux de rénovation de chaussée,155222.0,9,,,,,,,,no_match,aucun candidat score >= 0.60
2023_12_33_019,2023,Construire des cours Oasis pour nos écoles,155061.36,12,20232023T04542,EUROVIA ILE DE FRANCE,42094822600089,TVX AMENAGT COURS-PATIOS EN COUR OASIS ELEM 61 VILLETTE 19E,2023,612683.53,0.9,confirmed,"overlap=['cours', 'oasis']"
